OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2258;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreales
OTU_2911;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreales
OTU_3444;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreales
OTU_983;size_20;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreomycetidae incertae sedis;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae
OTU_2789;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreomycetidae incertae sedis;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae
OTU_2223;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreomycetidae incertae sedis;Conioscyphascus;mitosporic Conioscyphascus;Conioscypha;Conioscypha lignicola;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Conioscyphascus
OTU_3277;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreomycetidae incertae sedis;Conioscyphascus;mitosporic Conioscyphascus;Conioscypha;Conioscypha lignicola;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Conioscyphascus
OTU_4087;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreomycetidae incertae sedis;Conioscyphascus;mitosporic Conioscyphascus;Conioscypha;Conioscypha lignicola;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Hypocreomycetidae	Conioscyphascus
OTU_1094;size_15;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Microascales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Microascales	Microascales	Microascales	Microascales	Microascales
OTU_1263;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Microascales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Microascales	Microascales	Microascales	Microascales	Microascales
OTU_2030;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Microascales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Microascales	Microascales	Microascales	Microascales	Microascales
OTU_2217;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Microascales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreomycetidae	Microascales	Microascales	Microascales	Microascales	Microascales
OTU_279;size_188;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_515;size_96;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_1145;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_1471;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_1983;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_2597;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_3098;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_3876;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_194;size_376;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales
OTU_202;size_248;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales
OTU_1332;size_22;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_1449;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae	Sordariomycetidae
OTU_488;size_61;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;unclassified Sordariomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes
OTU_4188;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;unclassified Sordariomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes
OTU_2305;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;mitosporic Pezizomycotina;Anungitopsis;Anungitopsis speciosa;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina
OTU_3831;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;mitosporic Pezizomycotina;Anungitopsis;Anungitopsis speciosa;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina	Pezizomycotina
OTU_584;size_43;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_781;size_76;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1398;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1912;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1960;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1962;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_2300;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_3618;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_4147;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_929;size_22;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1484;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1887;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_4089;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae
OTU_1826;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;Dactylaria;Dactylaria sp. MF 961;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Dactylaria
OTU_3852;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;mitosporic Orbiliaceae;Dactylaria;Dactylaria sp. MF 961;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Dactylaria
OTU_396;size_95;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes
OTU_3894;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes
OTU_4094;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes
OTU_4221;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Pezizomycotina	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes
OTU_338;size_111;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes
OTU_1187;size_23;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes
OTU_176;size_325;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales
OTU_368;size_92;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales
OTU_470;size_64;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales
OTU_542;size_71;	"root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;"	cellular organisms	Eukaryota	Opisthokonta	Fungi	Dikarya	Dikarya	Dikarya	Dikarya	Dikarya	Ascomycota	Saccharomycotina	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales
