OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_297;size_821;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_298;size_409;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_304;size_334;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_308;size_326;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_309;size_374;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_322;size_226;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_332;size_212;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_347;size_201;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_354;size_173;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_361;size_175;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_370;size_286;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_376;size_330;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_382;size_290;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_383;size_301;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_393;size_242;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_397;size_176;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_407;size_202;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_415;size_204;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_424;size_129;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_426;size_164;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_429;size_156;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_435;size_127;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_466;size_130;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_471;size_380;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_473;size_114;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_481;size_104;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_493;size_136;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_495;size_191;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_500;size_120;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_501;size_170;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_502;size_179;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_505;size_101;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_514;size_116;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_522;size_340;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_526;size_175;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_540;size_171;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_546;size_145;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_553;size_87;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_560;size_114;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_566;size_114;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_567;size_178;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_573;size_88;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_590;size_76;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_600;size_118;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_602;size_73;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_605;size_111;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_607;size_167;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_613;size_161;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_621;size_71;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_635;size_76;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_636;size_64;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_650;size_97;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_660;size_308;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_664;size_76;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_668;size_67;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_670;size_112;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_681;size_55;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_687;size_150;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_697;size_113;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_708;size_59;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_710;size_72;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_720;size_107;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_736;size_95;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_739;size_49;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_744;size_62;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_762;size_228;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_763;size_81;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_766;size_44;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_767;size_170;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_769;size_137;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_771;size_77;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_777;size_56;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_780;size_180;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_786;size_43;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_792;size_46;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_793;size_76;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_795;size_63;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_797;size_161;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_802;size_43;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_803;size_80;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_805;size_49;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_810;size_48;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_823;size_40;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
OTU_827;size_37;	"root;cellular organisms;Eukaryota;"	cellular organisms	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota	Eukaryota
