OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_1818;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1821;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1827;size_20;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1889;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1892;size_305;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1901;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1924;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1965;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1987;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_1998;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2006;size_167;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2013;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2053;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2054;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2064;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2071;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2087;size_18;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2107;size_16;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2117;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2164;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2201;size_16;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2209;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2216;size_69;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2225;size_21;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2238;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2244;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2245;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2249;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2252;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2312;size_71;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2349;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2357;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2362;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2376;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2395;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2413;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2476;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2504;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2505;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2508;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2549;size_23;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2559;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2579;size_13;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2600;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2652;size_17;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2654;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2664;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2681;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2691;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2701;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2715;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2758;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2777;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2792;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2797;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2800;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2831;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2838;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2846;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2847;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2871;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2936;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2963;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2973;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2989;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_2997;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_3024;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_3043;size_5;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
OTU_3089;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;"	cellular organisms	Eukaryota	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta	Opisthokonta
