OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2339;size_7;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2472;size_13;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2519;size_8;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2569;size_5;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2577;size_3;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2644;size_5;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2710;size_7;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2712;size_5;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2760;size_6;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2897;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_2918;size_4;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3022;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3184;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3221;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3226;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3228;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3360;size_8;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3384;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3521;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3535;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3721;size_12;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3805;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
OTU_3817;size_2;	"root;cellular organisms;"	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms	cellular organisms
